,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,license,npm_url,npm_monthly_downloads,trending,go_id,cran_id,updated_github_id,pypi,gem_id,hex_id,bitbucket_id
46,Metakernel,True,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,23,Calysto/metakernel,metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,2014-08-24 20:53:45.000000,2021-05-10 22:22:23.000000,2021-05-10 22:22:23.000000,69.0,24.0,113.0,238.0,1071.0,,,,26421.0,46.0,437.0,437.0,28.0,https://pypi.org/project/metakernel,19047.0,https://anaconda.org/conda-forge/metakernel,2020-11-11 18:56:46.728000,449829.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,
47,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000000,2021-05-12 12:18:26.000000,2021-04-28 07:23:53.000000,202.0,116.0,150.0,220.0,1930.0,,,,11937145.0,,,,100.0,https://pypi.org/project/jupyter-client,11937145.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
48,LDAP Authenticator,True,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,23,jupyterhub/ldapauthenticator,jupyterhub-ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,2016-01-17 05:11:49.000000,2021-04-20 08:21:51.000000,2021-04-16 21:15:54.000000,134.0,50.0,75.0,149.0,164.0,2018-06-14 12:02:35.000000,1.2.2,,10317.0,3.0,70.0,70.0,29.0,https://pypi.org/project/jupyterhub-ldapauthenticator,9780.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507000,18801.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,
49,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,22,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000000,2021-05-04 23:10:36.000000,2021-03-12 23:00:14.000000,598.0,119.0,159.0,4744.0,574.0,2021-01-20 07:24:58.000000,0.9.0,,3450.0,30.0,,,57.0,https://pypi.org/project/knowledge-repo,3450.0,,,,2.0,,,,,,,Apache-2.0,,,,,,,,,,
50,gophernotes,True,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,gopherdata/gophernotes,,,https://github.com/gopherdata/gophernotes,2016-01-22 19:22:16.000000,2021-05-03 16:07:02.000000,2021-05-03 16:06:45.000000,201.0,40.0,119.0,2893.0,386.0,2021-03-18 17:47:36.000000,0.7.2,39.0,1292.0,14.0,,,28.0,,,,,,1.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,6.0,82729.0,,MIT,,,,github.com/gopherdata/gophernotes,,,,,,
51,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000000,2021-01-21 14:03:03.000000,2021-01-21 14:02:57.000000,367.0,339.0,4173.0,2556.0,1689.0,2018-12-04 18:27:21.000000,1.3.0,31.0,24718.0,39.0,,,43.0,https://pypi.org/project/beakerx,11225.0,https://anaconda.org/conda-forge/beakerx,2020-10-16 00:01:07.915000,408617.0,2.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,21.0,243774.0,beakerx,Apache-2.0,https://www.npmjs.com/package/beakerx,1468.0,,,,,,,,
52,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000000,2021-04-21 15:23:34.000000,2020-12-02 09:03:55.000000,465.0,147.0,400.0,1876.0,1382.0,,,,17251.0,,5.0,5.0,83.0,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2020-12-02 09:25:43.416709,26.0,1811380.0,,BSD-3-Clause,,,,,,,,,,
53,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,22,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000000,2021-05-07 17:26:07.000000,2021-05-07 17:17:06.000000,704.0,10.0,245.0,1798.0,1873.0,2021-04-19 18:11:46.000000,648f97c8be132f304cff3d397339f2d815de79721f3695f43c08a6aec3bc0a5d,,2597.0,41.0,,,141.0,,,,,,2.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2021-04-19 18:46:43.584724,154.0,189646.0,,Apache-2.0,,,,,,,,,,
54,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,22,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000000,2021-05-08 15:53:05.000000,2021-05-08 15:52:59.000000,248.0,181.0,572.0,1014.0,2963.0,2021-05-08 15:44:14.000000,0.6.2,,4481.0,19.0,,,82.0,https://pypi.org/project/nbgrader,2778.0,https://anaconda.org/conda-forge/nbgrader,2021-03-10 20:40:41.451000,88605.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,
55,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,22,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,2019-08-17 11:34:22.000000,2021-05-11 17:43:42.000000,2021-05-11 15:59:08.000000,69.0,103.0,206.0,878.0,2002.0,2021-04-26 13:46:31.000000,3.6.0,,16930.0,32.0,1.0,1.0,30.0,,,,,,1.0,,,,,,@krassowski/jupyterlab-lsp,BSD-3-Clause,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,16930.0,,,,,,,,
56,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,22,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000000,2021-05-10 15:08:18.000000,2020-11-20 20:06:41.000000,95.0,65.0,49.0,672.0,517.0,2018-04-16 17:16:10.000000,0.2.0,,99598.0,1.0,73.0,73.0,12.0,,,,,,1.0,,,,,,@jupyterlab/toc,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/toc,99598.0,,,,,,,,
57,Stencila,True,Living documents for reproducible research.,https://github.com/stencila/stencila,,notebook-sharing,22,stencila/stencila,,,https://github.com/stencila/stencila,2012-05-31 02:43:31.000000,2021-05-13 10:28:39.000000,2021-05-12 02:49:45.000000,32.0,7.0,447.0,592.0,3218.0,2021-05-12 02:49:53.000000,0.61.0,1465.0,227.0,97.0,15.0,15.0,21.0,,,,,,2.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16458.0,stencila,Apache-2.0,https://www.npmjs.com/package/stencila,58.0,,,,,,,,
58,Mapbox GL,True,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,22,mapbox/mapboxgl-jupyter,mapboxgl,,https://github.com/mapbox/mapboxgl-jupyter,2017-08-08 15:10:51.000000,2021-04-19 05:03:57.000000,2021-04-19 05:00:36.000000,116.0,28.0,67.0,566.0,221.0,2019-06-03 21:24:10.000000,0.10.2,,7856.0,14.0,102.0,102.0,21.0,https://pypi.org/project/mapboxgl,7856.0,,,,2.0,,,,,,,MIT,,,,,,,,,,
59,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,22,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000000,2021-04-30 09:16:39.000000,2021-03-26 10:25:36.000000,257.0,14.0,224.0,379.0,587.0,,,,7089.0,3.0,92.0,92.0,62.0,https://pypi.org/project/dockerspawner,6832.0,https://anaconda.org/conda-forge/dockerspawner,2019-04-26 00:50:54.465000,7721.0,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,
60,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,22,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000000,2021-05-13 10:40:19.000000,2021-05-13 10:40:19.000000,209.0,43.0,206.0,360.0,926.0,,,,9950.0,,89.0,89.0,62.0,https://pypi.org/project/jupyterhub-kubespawner,9950.0,,,,1.0,,,,,,,BSD-3-Clause,,,,,,,,,,
61,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,22,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000000,2021-05-12 15:40:41.000000,2021-05-12 15:40:36.000000,55.0,26.0,25.0,230.0,151.0,2021-04-29 13:47:38.000000,0.6.0,,28715.0,4.0,29.0,29.0,15.0,https://pypi.org/project/jupyter-resource-usage,10135.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946000,260133.0,1.0,,,,,,,BSD-2-Clause,,,,,,,,,,
62,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000000,2021-03-29 11:48:21.469000,2021-03-29 11:25:59.000000,29.0,25.0,20.0,181.0,209.0,,,,27337.0,8.0,259.0,259.0,9.0,https://pypi.org/project/ipywebrtc,22231.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469000,188931.0,2.0,,,,,,jupyter-webrtc,MIT,https://www.npmjs.com/package/jupyter-webrtc,908.0,,,,,,,,
63,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,21,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000000,2021-04-16 21:26:59.000000,2021-04-06 05:51:36.000000,700.0,302.0,447.0,4580.0,2608.0,2019-01-02 12:23:07.000000,0.5.1,,212959.0,1.0,,,127.0,https://pypi.org/project/jupyter_contrib_nbextensions,212959.0,,,,2.0,,,,,,,,,,,,,,,,,
64,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,21,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000000,2021-05-12 09:27:34.270329,2021-05-11 11:30:11.000000,283.0,45.0,495.0,1432.0,581.0,2021-05-11 11:36:15.000000,1.2,,4448.0,16.0,,,39.0,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173000,34489.0,1.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2021-05-12 09:27:34.270329,38.0,345939.0,,MIT,,,,,IRkernel,,,,,
65,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,21,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000000,2020-09-09 05:30:44.000000,2020-09-09 05:30:42.000000,241.0,221.0,666.0,955.0,2053.0,2019-01-17 18:31:29.000000,1.2.20190116,,42369.0,18.0,,,51.0,https://pypi.org/project/datalab,42369.0,,,,3.0,,,,,,,Apache-2.0,,,,,,,,,,
66,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000000,2021-05-01 14:37:15.000000,2021-04-10 13:03:02.000000,73.0,28.0,111.0,779.0,163.0,2021-04-10 11:39:23.000000,3.0.7,,15446.0,6.0,3.0,3.0,16.0,,,,,,2.0,,,,,,@lckr/jupyterlab_variableinspector,BSD-3-Clause,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,15446.0,,,,,,,,
67,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,21,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000000,2021-03-02 13:32:39.505000,2021-02-26 14:01:59.000000,151.0,60.0,141.0,726.0,1659.0,,,,40026.0,15.0,15.0,15.0,27.0,https://pypi.org/project/pythreejs,25949.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505000,297880.0,2.0,,,,,,jupyter-threejs,,https://www.npmjs.com/package/jupyter-threejs,9113.0,,,,,,,,
68,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000000,2021-04-26 19:20:13.000000,2021-04-26 19:20:06.000000,62.0,3.0,49.0,368.0,96.0,2020-06-09 08:17:47.000000,0.8.0,,5085.0,8.0,255.0,255.0,8.0,https://pypi.org/project/appmode,2365.0,https://anaconda.org/conda-forge/appmode,2021-01-24 17:12:41.412000,114281.0,2.0,,,,,,,MIT,,,,,,,,,,
69,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/mariobuikhuizen/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/mariobuikhuizen/ipyvuetify,2019-05-14 17:35:51.000000,2021-05-10 09:23:42.000000,2021-02-22 17:03:17.000000,29.0,46.0,63.0,193.0,192.0,2021-01-15 09:50:46.000000,1.6.1,,23969.0,24.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,21961.0,https://anaconda.org/conda-forge/ipyvuetify,2021-02-22 19:18:07.995000,44189.0,2.0,,,,,,,MIT,,,,,,,,,,
70,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,21,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000000,2021-05-05 20:29:14.000000,2021-05-02 20:59:36.000000,87.0,54.0,79.0,159.0,667.0,2018-12-10 14:39:58.000000,0.8.8,,78772.0,12.0,1.0,1.0,52.0,https://pypi.org/project/jupyter-server-proxy,66737.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2021-03-16 18:23:56.345000,324948.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
71,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,21,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000000,2021-05-12 08:32:06.000000,2021-05-10 17:51:26.000000,40.0,49.0,76.0,139.0,610.0,2021-01-05 04:00:14.000000,1.2.0,2.0,1195.0,17.0,31.0,31.0,26.0,,,https://anaconda.org/conda-forge/ipycytoscape,2021-05-10 08:00:44.282000,16741.0,2.0,,,,,,,BSD-3-Clause,,,,,,cytoscape/ipycytoscape,,,,
72,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000000,2021-05-02 05:47:06.000000,2021-05-02 05:46:43.000000,48.0,32.0,57.0,128.0,346.0,,,,31468.0,6.0,306.0,306.0,20.0,https://pypi.org/project/nbgitpuller,30729.0,https://anaconda.org/conda-forge/nbgitpuller,2020-08-01 13:34:29.631000,17009.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
73,jupyter-packaging,True,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,21,jupyter/jupyter-packaging,jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,2017-03-04 19:38:49.000000,2021-05-12 11:26:20.430000,2021-05-12 09:56:07.000000,32.0,6.0,15.0,30.0,259.0,2021-05-12 09:56:30.000000,0.10.2,,655272.0,23.0,,,17.0,https://pypi.org/project/jupyter-packaging,643270.0,https://anaconda.org/conda-forge/jupyter-packaging,2021-05-12 11:26:20.430000,144030.0,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
74,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,20,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000000,2021-05-03 14:47:47.000000,2021-04-18 14:20:30.000000,288.0,135.0,1082.0,3698.0,2287.0,2021-04-17 01:56:33.000000,2.15.3,,,86.0,,,86.0,,,,,,3.0,,,,,,,MIT,,,,,,,,,,
75,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,20,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000000,2021-05-05 10:16:39.000000,2021-01-15 13:13:35.000000,235.0,10.0,55.0,1960.0,,2021-01-11 00:36:32.000000,0.12.1,,17669.0,3.0,,,9.0,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-01-11 00:11:14.480525,16.0,424067.0,,Apache-2.0,,,,,,,,,,
76,elyra,True,Elyra extends JupyterLab Notebooks with an AI centric approach.,https://github.com/elyra-ai/elyra,,lab-extensions,20,elyra-ai/elyra,elyra,conda-forge/elyra,https://github.com/elyra-ai/elyra,2019-10-22 21:37:58.000000,2021-05-13 00:28:50.000000,2021-05-12 03:45:49.000000,142.0,177.0,750.0,928.0,1015.0,,,,1663.0,12.0,19.0,19.0,23.0,https://pypi.org/project/elyra,1214.0,https://anaconda.org/conda-forge/elyra,2021-04-27 19:22:26.105000,4047.0,2.0,,,,,,,Apache-2.0,,,,,,,,,,
77,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000000,2021-05-12 20:09:17.000000,2021-05-09 04:18:38.000000,213.0,,,666.0,1134.0,,,,11599.0,,,,101.0,https://pypi.org/project/toree,11599.0,,,,2.0,,,,,,,Apache-2.0,,,,,,,,,,
78,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000000,2021-05-11 09:27:28.000000,2021-03-17 12:46:20.000000,103.0,37.0,37.0,510.0,319.0,2021-01-19 14:38:47.000000,1.8.0,,13036.0,2.0,,,19.0,https://pypi.org/project/witwidget,9893.0,,,,2.0,,,,,,wit-widget,Apache-2.0,https://www.npmjs.com/package/wit-widget,3143.0,,,,,,,,
79,nbtutor,True,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,20,lgpage/nbtutor,,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,2016-11-07 14:08:25.000000,2021-03-07 20:10:37.000000,2021-02-21 18:17:10.000000,32.0,18.0,11.0,385.0,176.0,2016-12-23 12:20:44.000000,1.0.4,,1497.0,2.0,19.0,19.0,3.0,,,https://anaconda.org/conda-forge/nbtutor,2020-10-15 14:07:05.970000,79342.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
80,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,20,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000000,2021-02-26 19:51:47.000000,2021-02-26 19:51:31.000000,25.0,50.0,1352.0,203.0,7498.0,2019-05-21 01:06:30.000000,0.9.11,,,51.0,650.0,650.0,33.0,,,,,,3.0,,,,,,,BSD-3-Clause,,,,,,,,,,
81,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000000,2021-04-29 18:43:27.000000,2021-04-29 18:43:27.000000,42.0,33.0,71.0,123.0,346.0,2020-09-21 17:37:11.000000,0.3.2,,65080.0,3.0,,,23.0,https://pypi.org/project/jupyter_sphinx,65080.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
82,IHaskell,True,A Haskell kernel for IPython.,https://github.com/gibiansky/IHaskell,,kernels,19,gibiansky/IHaskell,,,https://github.com/gibiansky/IHaskell,2013-08-26 07:16:09.000000,2021-05-11 13:51:14.000000,2021-05-11 13:51:14.000000,224.0,37.0,658.0,2244.0,1895.0,2015-03-26 05:06:25.000000,0.6,,23.0,1.0,4.0,4.0,101.0,,,,,,2.0,,,,,,ihaskell_jupyterlab,MIT,https://www.npmjs.com/package/ihaskell_jupyterlab,23.0,,,,,,,,
83,IJulia.jl,True,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,19,JuliaLang/IJulia.jl,,,https://github.com/JuliaLang/IJulia.jl,2013-03-05 18:20:21.000000,2021-05-07 13:03:51.000000,2021-04-06 16:18:43.000000,354.0,84.0,670.0,2230.0,699.0,2021-02-24 00:04:46.000000,1.23.2,,,41.0,,,99.0,,,,,,2.0,,,,,,,MIT,,,,,,,,,,
84,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000000,2021-04-13 20:54:50.000000,2021-04-13 20:54:42.000000,192.0,111.0,110.0,1809.0,463.0,,,,3474.0,14.0,,,18.0,,,https://anaconda.org/conda-forge/xeus-cling,2021-03-16 17:18:48.868000,100754.0,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
85,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,19,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000000,2020-12-02 16:36:07.000000,2020-12-02 16:32:55.000000,124.0,50.0,149.0,1565.0,323.0,2019-09-26 17:23:40.000000,5.2.0,,2214.0,32.0,47.0,47.0,14.0,,,,,,2.0,,,,,,ijavascript,,https://www.npmjs.com/package/ijavascript,2214.0,,,,,,,,
86,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhi1thakur/colabcode,,others,19,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhi1thakur/colabcode,2020-09-09 10:06:26.000000,2021-04-29 11:37:30.000000,2021-02-03 19:10:17.000000,164.0,23.0,22.0,1300.0,41.0,,,,5130.0,,27.0,27.0,8.0,https://pypi.org/project/colabcode,5130.0,,,,3.0,,,,,,,MIT,,,,,,abhi1thakur/colabcode,,,,
87,notedown,True,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,19,aaren/notedown,notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000000,2021-03-10 10:08:52.000000,2017-11-16 19:29:56.000000,86.0,39.0,29.0,770.0,264.0,,,,5582.0,1.0,120.0,120.0,7.0,https://pypi.org/project/notedown,4679.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567000,31638.0,3.0,,,,,,,BSD-2-Clause,,,,,,,,,,
88,jupyter-notify,True,A Jupyter Notebook magic for browser notifications of cell completion.,https://github.com/ShopRunner/jupyter-notify,,magic,19,ShopRunner/jupyter-notify,jupyternotify,,https://github.com/ShopRunner/jupyter-notify,2017-06-01 14:08:55.000000,2021-04-27 16:57:08.000000,2021-04-27 14:56:38.000000,33.0,8.0,11.0,521.0,,2018-01-08 14:51:41.000000,0.1.15,,1138.0,4.0,61.0,61.0,10.0,https://pypi.org/project/jupyternotify,1138.0,,,,2.0,,,,,,,BSD-3-Clause,,,,,,,,,,
89,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000000,2021-05-09 22:20:00.000000,2020-04-30 08:50:34.000000,54.0,58.0,48.0,414.0,282.0,,,,13337.0,12.0,3.0,3.0,8.0,https://pypi.org/project/ipysheet,9409.0,https://anaconda.org/conda-forge/ipysheet,2020-10-12 16:07:52.593000,32305.0,3.0,,,,,,ipysheet,MIT,https://www.npmjs.com/package/ipysheet,2775.0,,,,,,,,
90,JupyterLab Renderers,True,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,19,jupyterlab/jupyter-renderers,,,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000000,2021-05-06 21:33:03.000000,2021-03-12 11:47:30.000000,59.0,28.0,69.0,400.0,507.0,,,,175203.0,,1.0,1.0,22.0,,,,,,1.0,,,,,,@jupyterlab/geojson-extension,BSD-3-Clause,https://www.npmjs.com/package/@jupyterlab/geojson-extension,175203.0,,,,,,,,
91,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,19,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000000,2021-05-13 04:23:23.000000,2021-05-13 04:23:22.000000,46.0,69.0,94.0,356.0,862.0,2020-08-06 14:42:28.000000,0.32.0,50.0,9524.0,12.0,,,19.0,https://pypi.org/project/itkwidgets,6991.0,,,,3.0,,,,,,itkwidgets,Apache-2.0,https://www.npmjs.com/package/itkwidgets,2530.0,,,,,,,,
92,Kernel Gateway,True,Jupyter Kernel Gateway.,https://github.com/jupyter/kernel_gateway,,kernels,19,jupyter/kernel_gateway,jupyter-kernel-gateway,,https://github.com/jupyter/kernel_gateway,2015-09-21 15:34:11.000000,2021-04-21 22:07:30.000000,2021-04-21 22:07:30.000000,101.0,14.0,154.0,349.0,552.0,2021-04-19 20:13:02.000000,2.5.0,81.0,9192.0,8.0,,,42.0,https://pypi.org/project/jupyter-kernel-gateway,9190.0,,,,2.0,,,,,,,,,,,,,,,,,
